carriage,nst07,unit,geo\time	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 
TOT,GT13,THS_T,FI	569 	411 	422 	364 	397 	525 	980 	575 	844 
TOT,GT13,THS_T,FR	8780 	7807 	7687 	8425 	10846 	11067 	9835 	10519 	19783 
TOT,GT13,THS_T,HR	347 	460 	345 	503 	404 	449 	477 	498 	699 
TOT,GT13,THS_T,HU	1053 	480 	346 	306 	447 	361 	845 	799 	785 
TOT,GT13,THS_T,IE	1400 	943 	1271 	1188 	928 	1285 	944 	2012 	8761 
TOT,GT13,THS_T,IT	5144 	5874 	5375 	7582 	7242 	7635 	8072 	10471 	12076 
TOT,GT13,THS_T,LT	2111 	1259 	1500 	978 	1121 	870 	800 	632 	662 
TOT,GT13,THS_T,LU	112 	120 	144 	82 	59 	160 	254 	168 	160 
TOT,GT13,THS_T,LV	640 	909 	709 	480 	393 	399 	376 	396 	343 
TOT,GT13,THS_T,NL	3861 	3336 	2433 	2304 	3304 	3275 	3116 	2269 	2493 
TOT,GT13,THS_T,NO	506 	235 	289 	387 	454 	638 	495 	526 	223 
TOT,GT13,THS_T,PL	21798 	19623 	17795 	15973 	11266 	14431 	12388 	9371 	8914 
TOT,GT13,THS_T,PT	1963 	1623 	2298 	1892 	1009 	1646 	1460 	4432 	6728 
TOT,GT13,THS_T,RO	1618 	1204 	1165 	1127 	1013 	938 	981 	1747 	5091 
TOT,GT13,THS_T,SE	1620 	1608 	1394 	1195 	1354 	2221 	1796 	1867 	1949 
TOT,GT13,THS_T,SI	5206 	4807 	3787 	3223 	2390 	3223 	3263 	1733 	1197 
TOT,GT13,THS_T,SK	3419 	2501 	2056 	852 	757 	755 	1041 	954 	1109 
TOT,GT13,THS_T,UK	18155 	16753 	17585 	12344 	16525 	16673 	22370 	26735 	30050 
TOT,GT14,MIO_TKM,AT	754 	693 	664 	652 	816 	1014 	1004 	1106 	1268 
TOT,GT14,MIO_TKM,BE	2013 	1345 	605 	687 	623 	558 	645 	390 	397 
TOT,GT14,MIO_TKM,BG	391 	502 	376 	277 	271 	321 	359 	282 	226 
TOT,GT14,MIO_TKM,CH	907 	899 	915 	896 	1020 	847 	1003 	913 	1024 
TOT,GT14,MIO_TKM,CY	17 	17 	16 	13 	26 	26 	28 	25 	14 
TOT,GT14,MIO_TKM,CZ	1307 	1181 	833 	780 	794 	814 	884 	728 	944 
TOT,GT14,MIO_TKM,DE	17501 	17951 	17818 	16802 	17148 	18134 	16624 	18892 	21088 
TOT,GT14,MIO_TKM,DK	651 	726 	849 	628 	725 	631 	631 	654 	726 
TOT,GT14,MIO_TKM,EE	55 	76 	48 	65 	39 	45 	31 	33 	23 
TOT,GT14,MIO_TKM,EL	948 	451 	933 	901 	676 	700 	1050 	1078 	657 
TOT,GT14,MIO_TKM,ES	8696 	8086 	8023 	7992 	7901 	8402 	8233 	7035 	8539 
TOT,GT14,MIO_TKM,EU15	67931 	60612 	58517 	55574 	54635 	58510 	54820 	: 	: 
TOT,GT14,MIO_TKM,EU25	77322 	69163 	66771 	63820 	62153 	65393 	61453 	: 	: 
TOT,GT14,MIO_TKM,EU27	78120 	69996 	67467 	64511 	62710 	66096 	62036 	: 	: 
TOT,GT14,MIO_TKM,EU28	78417 	70181 	67703 	64702 	62914 	66317 	62314 	: 	: 
TOT,GT14,MIO_TKM,FI	888 	499 	676 	801 	666 	611 	892 	983 	1002 
TOT,GT14,MIO_TKM,FR	5707 	5200 	5515 	5384 	5383 	5750 	5658 	5582 	3793 
TOT,GT14,MIO_TKM,HR	297 	185 	236 	191 	204 	222 	278 	218 	239 
TOT,GT14,MIO_TKM,HU	575 	897 	999 	810 	812 	871 	767 	648 	618 
TOT,GT14,MIO_TKM,IE	345 	269 	260 	217 	239 	267 	190 	199 	207 
TOT,GT14,MIO_TKM,IT	7217 	7195 	7865 	6249 	6233 	7299 	9865 	9095 	7389 
TOT,GT14,MIO_TKM,LT	172 	241 	242 	231 	223 	230 	281 	230 	188 
TOT,GT14,MIO_TKM,LU	30 	51 	77 	72 	57 	64 	60 	19 	42 
TOT,GT14,MIO_TKM,LV	115 	126 	213 	89 	114 	73 	75 	55 	65 
TOT,GT14,MIO_TKM,NL	3078 	2827 	3136 	3606 	2357 	2621 	2465 	1751 	1963 
TOT,GT14,MIO_TKM,NO	1843 	1743 	1681 	1969 	1634 	1255 	1341 	1377 	1370 
TOT,GT14,MIO_TKM,PL	6683 	5505 	5346 	5911 	5079 	4508 	4173 	4429 	1811 
TOT,GT14,MIO_TKM,PT	457 	399 	451 	477 	494 	737 	688 	819 	922 
TOT,GT14,MIO_TKM,RO	406 	331 	319 	414 	287 	381 	224 	414 	294 
TOT,GT14,MIO_TKM,SE	1720 	1536 	1474 	1086 	1184 	1263 	1374 	1237 	1462 
TOT,GT14,MIO_TKM,SI	140 	196 	195 	110 	151 	159 	172 	226 	183 
TOT,GT14,MIO_TKM,SK	326 	313 	362 	237 	281 	155 	221 	305 	396 
TOT,GT14,MIO_TKM,UK	17932 	13383 	10171 	10021 	10136 	10461 	5442 	4968 	6436 
TOT,GT14,THS_T,AT	12872 	12208 	11876 	11040 	10415 	14051 	13364 	13293 	13135 
TOT,GT14,THS_T,BE	14624 	11205 	6358 	5932 	5975 	5010 	6008 	4342 	4366 
TOT,GT14,THS_T,BG	12774 	12755 	8122 	11835 	11151 	11693 	11535 	9913 	9145 
TOT,GT14,THS_T,CH	31631 	31621 	33827 	28832 	35212 	34586 	29251 	29129 	30898 
TOT,GT14,THS_T,CY	800 	776 	819 	725 	1405 	1427 	1839 	1593 	891 
TOT,GT14,THS_T,CZ	25727 	21905 	17924 	18586 	20257 	17247 	25566 	27182 	31528 
TOT,GT14,THS_T,DE	255988 	264664 	263051 	251342 	245998 	261753 	240599 	493874 	566860 
TOT,GT14,THS_T,DK	15677 	16596 	17303 	14519 	14999 	12336 	11486 	11697 	17450 
TOT,GT14,THS_T,EE	788 	490 	698 	304 	360 	432 	672 	560 	535 
TOT,GT14,THS_T,EL	95031 	67125 	112190 	140384 	99089 	71908 	72679 	78791 	36018 
TOT,GT14,THS_T,ES	78901 	82871 	79330 	69704 	78698 	89161 	93839 	100602 	117560 
TOT,GT14,THS_T,EU15	996189 	939547 	955783 	933703 	914966 	924025 	869266 	: 	: 
TOT,GT14,THS_T,EU25	1146234 	1101183 	1122991 	1087860 	1093817 	1085887 	1041369 	: 	: 
TOT,GT14,THS_T,EU27	1165223 	1119206 	1137274 	1106937 	1110500 	1103321 	1056991 	: 	: 
TOT,GT14,THS_T,EU28	1168328 	1122291 	1140868 	1110192 	1114197 	1106435 	1062688 	: 	: 
TOT,GT14,THS_T,FI	8636 	7463 	9968 	8060 	10228 	9956 	18820 	17610 	15310 
TOT,GT14,THS_T,FR	75937 	85920 	83738 	88017 	88769 	83678 	78600 	76943 	50976 
TOT,GT14,THS_T,HR	3105 	3085 	3594 	3255 	3697 	3114 	5696 	5388 	6207 
TOT,GT14,THS_T,HU	10878 	18782 	19526 	14732 	14766 	17024 	14892 	14073 	16013 
TOT,GT14,THS_T,IE	4940 	4190 	4178 	3192 	3363 	3849 	3472 	3252 	4210 
TOT,GT14,THS_T,IT	98886 	101220 	110165 	97237 	101095 	110226 	122030 	120370 	96394 
TOT,GT14,THS_T,LT	1474 	1745 	1895 	1379 	1181 	1010 	1235 	1308 	1143 
TOT,GT14,THS_T,LU	430 	864 	1034 	1147 	958 	1441 	1178 	430 	642 
TOT,GT14,THS_T,LV	2664 	2154 	2120 	2631 	2469 	2143 	2500 	1409 	2353 
TOT,GT14,THS_T,NL	44757 	43941 	44204 	46647 	39706 	40591 	47804 	23466 	23517 
TOT,GT14,THS_T,NO	15735 	17571 	16357 	21530 	14918 	15293 	15074 	19144 	17245 
TOT,GT14,THS_T,PL	100570 	108908 	116462 	108821 	130130 	114113 	114422 	120904 	36244 
TOT,GT14,THS_T,PT	6868 	6353 	6223 	7764 	8967 	8104 	9754 	12870 	11556 
TOT,GT14,THS_T,RO	6215 	5267 	6161 	7242 	5532 	5741 	4088 	9229 	6398 
TOT,GT14,THS_T,SE	24199 	22485 	18636 	14717 	14613 	16178 	18087 	15277 	20560 
TOT,GT14,THS_T,SI	2100 	2483 	3616 	2460 	2091 	4291 	4285 	3502 	4065 
TOT,GT14,THS_T,SK	5044 	4394 	4150 	4520 	6191 	4175 	6694 	9836 	12184 
TOT,GT14,THS_T,UK	259258 	212439 	187528 	174000 	192093 	195782 	131546 	132190 	176381 
TOT,GT15,MIO_TKM,AT	85 	107 	78 	105 	105 	90 	81 	74 	87 
TOT,GT15,MIO_TKM,BE	88 	179 	3 	4 	1 	2 	3 	6 	1 
TOT,GT15,MIO_TKM,BG	245 	190 	161 	388 	252 	209 	31 	97 	92 
TOT,GT15,MIO_TKM,CH	117 	122 	147 	129 	81 	123 	97 	206 	128 
TOT,GT15,MIO_TKM,CY	0 	0 	0 	0 	1 	0 	0 	: 	11 
TOT,GT15,MIO_TKM,CZ	894 	756 	740 	921 	854 	790 	721 	601 	508 
TOT,GT15,MIO_TKM,DE	9153 	8680 	7691 	7348 	6812 	7050 	6026 	: 	: 
TOT,GT15,MIO_TKM,DK	284 	257 	239 	150 	227 	257 	289 	359 	130 
TOT,GT15,MIO_TKM,EE	155 	74 	59 	38 	72 	16 	59 	14 	22 
TOT,GT15,MIO_TKM,EL	192 	145 	59 	269 	304 	168 	78 	94 	72 
TOT,GT15,MIO_TKM,ES	14460 	13431 	11832 	12100 	11629 	12974 	12604 	11596 	16235 
TOT,GT15,MIO_TKM,EU15	38978 	34185 	30943 	31197 	31530 	33745 	30870 	: 	: 
TOT,GT15,MIO_TKM,EU25	44976 	39233 	35772 	36114 	35352 	36962 	34253 	: 	: 
TOT,GT15,MIO_TKM,EU27	45699 	39630 	36124 	36761 	35692 	37243 	34418 	: 	: 
TOT,GT15,MIO_TKM,EU28	45747 	39675 	36161 	36801 	35733 	37276 	34435 	: 	: 
TOT,GT15,MIO_TKM,FI	466 	254 	191 	486 	357 	467 	258 	417 	385 
TOT,GT15,MIO_TKM,FR	4222 	3867 	3883 	5027 	4850 	5311 	5630 	6208 	: 
TOT,GT15,MIO_TKM,HR	48 	45 	37 	39 	41 	33 	17 	25 	40 
TOT,GT15,MIO_TKM,HU	440 	433 	275 	314 	147 	217 	248 	245 	214 
TOT,GT15,MIO_TKM,IE	55 	16 	18 	5 	12 	10 	10 	9 	13 
TOT,GT15,MIO_TKM,IT	906 	950 	1167 	1188 	917 	598 	1093 	840 	1301 
TOT,GT15,MIO_TKM,LT	68 	62 	81 	54 	32 	43 	29 	18 	22 
TOT,GT15,MIO_TKM,LU	10 	26 	57 	40 	31 	18 	0 	1 	12 
TOT,GT15,MIO_TKM,LV	30 	26 	30 	26 	28 	9 	6 	6 	6 
TOT,GT15,MIO_TKM,NL	293 	257 	244 	217 	634 	117 	98 	: 	: 
TOT,GT15,MIO_TKM,NO	312 	462 	212 	204 	307 	408 	248 	200 	384 
TOT,GT15,MIO_TKM,PL	4242 	3489 	3477 	3371 	2406 	1969 	2121 	2031 	1324 
TOT,GT15,MIO_TKM,PT	216 	209 	246 	210 	55 	131 	99 	68 	52 
TOT,GT15,MIO_TKM,RO	478 	207 	191 	259 	88 	72 	133 	79 	215 
TOT,GT15,MIO_TKM,SE	1121 	1084 	1056 	838 	963 	528 	559 	464 	675 
TOT,GT15,MIO_TKM,SI	51 	48 	47 	34 	54 	34 	41 	50 	48 
TOT,GT15,MIO_TKM,SK	119 	160 	120 	159 	227 	140 	159 	308 	156 
TOT,GT15,MIO_TKM,UK	7428 	4724 	4179 	3209 	4634 	6024 	4042 	3244 	3962 
TOT,GT15,THS_T,AT	1049 	1530 	970 	1395 	1221 	768 	1065 	1011 	1031 
TOT,GT15,THS_T,BE	577 	871 	4 	14 	5 	7 	11 	39 	14 
TOT,GT15,THS_T,BG	1573 	1288 	1774 	2607 	628 	791 	228 	406 	221 
TOT,GT15,THS_T,CH	2292 	2692 	2651 	2687 	2007 	2808 	2649 	4306 	2255 
TOT,GT15,THS_T,CY	1 	2 	1 	1 	9 	2 	1 	: 	161 
TOT,GT15,THS_T,CZ	5568 	5057 	4376 	4478 	4909 	4497 	5198 	3473 	4865 
TOT,GT15,THS_T,DE	51517 	49982 	43783 	41736 	37686 	37904 	31354 	: 	: 
TOT,GT15,THS_T,DK	1907 	1531 	1337 	1517 	1257 	1435 	1861 	2569 	1838 
TOT,GT15,THS_T,EE	400 	189 	193 	147 	138 	64 	223 	23 	87 
TOT,GT15,THS_T,EL	956 	1047 	195 	1239 	1203 	1187 	682 	946 	546 
TOT,GT15,THS_T,ES	39542 	36598 	33874 	33561 	32815 	36280 	35765 	31577 	45133 
TOT,GT15,THS_T,EU15	192964 	163649 	146044 	148989 	158545 	159940 	152883 	: 	: 
TOT,GT15,THS_T,EU25	220416 	188584 	168804 	170489 	177563 	176954 	171921 	: 	: 
TOT,GT15,THS_T,EU27	222981 	190377 	171190 	173557 	178484 	177980 	172431 	: 	: 
TOT,GT15,THS_T,EU28	223220 	190599 	171362 	173717 	178676 	178133 	172512 	: 	: 
TOT,GT15,THS_T,FI	1865 	1403 	1244 	3010 	2176 	2928 	1689 	2721 	2218 
TOT,GT15,THS_T,FR	23493 	21439 	23418 	26305 	29905 	32011 	33136 	35049 	: 
TOT,GT15,THS_T,HR	240 	222 	172 	160 	192 	153 	81 	70 	185 
TOT,GT15,THS_T,HU	2636 	2727 	1842 	2156 	1082 	1585 	1628 	1885 	1629 
TOT,GT15,THS_T,IE	490 	139 	108 	43 	129 	51 	65 	189 	166 
TOT,GT15,THS_T,IT	3626 	4015 	5092 	6913 	4356 	4677 	8843 	9721 	16390 
TOT,GT15,THS_T,LT	256 	230 	320 	194 	185 	192 	108 	106 	104 
TOT,GT15,THS_T,LU	41 	116 	218 	207 	160 	93 	1 	4 	78 
TOT,GT15,THS_T,LV	199 	60 	273 	77 	63 	39 	69 	38 	48 
TOT,GT15,THS_T,NL	3262 	3174 	2996 	2224 	8589 	1022 	792 	: 	: 
TOT,GT15,THS_T,NO	1865 	2929 	1661 	2053 	2491 	4046 	2774 	1604 	2954 
TOT,GT15,THS_T,PL	16743 	15342 	14022 	12909 	10801 	9248 	10308 	8978 	5969 
TOT,GT15,THS_T,PT	1116 	969 	1027 	841 	650 	884 	1210 	427 	185 
TOT,GT15,THS_T,RO	992 	504 	612 	462 	293 	235 	283 	339 	3855 
TOT,GT15,THS_T,SE	9365 	8668 	4895 	4817 	5110 	3957 	3709 	3405 	4575 
TOT,GT15,THS_T,SI	414 	343 	407 	300 	488 	337 	379 	456 	296 
TOT,GT15,THS_T,SK	1237 	986 	1327 	1237 	1343 	1049 	1125 	1830 	1082 
TOT,GT15,THS_T,UK	54177 	32169 	26882 	25168 	33283 	36736 	32699 	23372 	30809 
TOT,GT16,MIO_TKM,AT	1116 	1087 	1016 	967 	1109 	1242 	1289 	1050 	1421 
TOT,GT16,MIO_TKM,BE	584 	562 	480 	477 	442 	435 	426 	483 	569 
TOT,GT16,MIO_TKM,BG	926 	469 	517 	757 	697 	536 	561 	316 	256 
TOT,GT16,MIO_TKM,CH	397 	568 	492 	427 	430 	468 	392 	501 	416 
TOT,GT16,MIO_TKM,CY	1 	2 	1 	0 	1 	0 	3 	1 	1 
TOT,GT16,MIO_TKM,CZ	1920 	2299 	2167 	1750 	1672 	1747 	1642 	1301 	1604 
TOT,GT16,MIO_TKM,DE	8662 	8902 	8530 	8467 	8316 	8307 	8581 	10703 	10902 
TOT,GT16,MIO_TKM,DK	126 	110 	98 	130 	125 	172 	158 	185 	230 
TOT,GT16,MIO_TKM,EE	26 	51 	40 	61 	74 	70 	58 	59 	132 
TOT,GT16,MIO_TKM,EL	54 	59 	48 	65 	41 	85 	113 	102 	110 
TOT,GT16,MIO_TKM,ES	5024 	4474 	4392 	4548 	4516 	5020 	4584 	3969 	4285 
TOT,GT16,MIO_TKM,EU15	29126 	28457 	26767 	27586 	27875 	26960 	24499 	: 	: 
TOT,GT16,MIO_TKM,EU25	41660 	40202 	37924 	37941 	38014 	35977 	32793 	: 	: 
TOT,GT16,MIO_TKM,EU27	42984 	40964 	38870 	39134 	39117 	36944 	33863 	: 	: 
TOT,GT16,MIO_TKM,EU28	43167 	41142 	39032 	39275 	39270 	37067 	34000 	: 	: 
TOT,GT16,MIO_TKM,FI	158 	169 	160 	256 	269 	242 	361 	386 	383 
TOT,GT16,MIO_TKM,FR	1360 	1651 	1888 	2086 	2287 	2415 	2537 	2140 	3217 
TOT,GT16,MIO_TKM,HR	183 	178 	162 	141 	153 	123 	137 	168 	163 
TOT,GT16,MIO_TKM,HU	536 	1390 	1244 	970 	1042 	933 	1008 	1141 	1093 
TOT,GT16,MIO_TKM,IE	131 	110 	147 	131 	156 	136 	192 	145 	159 
TOT,GT16,MIO_TKM,IT	1674 	1400 	1286 	1734 	1867 	1995 	2475 	2054 	2680 
TOT,GT16,MIO_TKM,LT	820 	407 	239 	328 	317 	302 	312 	262 	386 
TOT,GT16,MIO_TKM,LU	372 	399 	561 	238 	174 	199 	352 	448 	637 
TOT,GT16,MIO_TKM,LV	287 	301 	131 	75 	139 	202 	70 	88 	130 
TOT,GT16,MIO_TKM,NL	3468 	3253 	3209 	3068 	1620 	1786 	1761 	1916 	2093 
TOT,GT16,MIO_TKM,NO	209 	358 	342 	439 	360 	399 	303 	325 	385 
TOT,GT16,MIO_TKM,PL	6926 	5447 	5631 	5761 	5518 	4457 	4117 	3497 	3100 
TOT,GT16,MIO_TKM,PT	747 	621 	782 	1219 	1125 	839 	713 	873 	1023 
TOT,GT16,MIO_TKM,RO	398 	293 	429 	436 	406 	431 	509 	803 	773 
TOT,GT16,MIO_TKM,SE	1051 	1100 	1076 	894 	869 	950 	956 	490 	876 
TOT,GT16,MIO_TKM,SI	287 	231 	209 	223 	181 	333 	264 	338 	331 
TOT,GT16,MIO_TKM,SK	1732 	1617 	1496 	1186 	1193 	972 	820 	995 	1089 
TOT,GT16,MIO_TKM,UK	4601 	4561 	3094 	3307 	4960 	3137 	: 	: 	: 
TOT,GT16,THS_T,AT	9664 	8764 	7999 	7762 	7855 	8575 	7940 	6420 	7309 
TOT,GT16,THS_T,BE	4530 	3504 	3461 	3556 	3122 	2999 	2780 	3870 	4590 
TOT,GT16,THS_T,BG	2521 	1046 	1067 	1336 	1020 	1622 	1781 	872 	772 
TOT,GT16,THS_T,CH	8687 	9997 	10772 	8754 	8974 	9370 	8351 	7836 	8610 
TOT,GT16,THS_T,CY	10 	36 	11 	4 	18 	7 	45 	22 	24 
TOT,GT16,THS_T,CZ	11755 	10782 	9376 	7250 	6902 	6696 	7804 	6425 	7854 
TOT,GT16,THS_T,DE	91091 	90765 	86040 	80494 	75584 	73559 	72595 	89493 	96032 
TOT,GT16,THS_T,DK	1347 	1863 	1596 	2022 	1460 	2327 	2019 	1933 	2487 
TOT,GT16,THS_T,EE	238 	300 	254 	362 	321 	401 	257 	284 	694 
TOT,GT16,THS_T,EL	610 	444 	681 	157 	223 	473 	768 	661 	835 
TOT,GT16,THS_T,ES	29237 	25997 	26706 	25416 	25621 	26661 	25459 	22490 	24129 
TOT,GT16,THS_T,EU15	264096 	257201 	244008 	229691 	224111 	219740 	187463 	: 	: 
TOT,GT16,THS_T,EU25	307945 	299119 	282238 	264737 	260824 	250661 	219724 	: 	: 
TOT,GT16,THS_T,EU27	311306 	300997 	284361 	267032 	262812 	253080 	222691 	: 	: 
TOT,GT16,THS_T,EU28	312364 	302014 	285304 	268025 	264021 	253934 	223626 	: 	: 
TOT,GT16,THS_T,FI	1096 	925 	1217 	1701 	1590 	1743 	3827 	2872 	4056 
TOT,GT16,THS_T,FR	8945 	15235 	15231 	14847 	15020 	16684 	18953 	13704 	18453 
TOT,GT16,THS_T,HR	1058 	1017 	943 	994 	1209 	854 	934 	1014 	1131 
TOT,GT16,THS_T,HU	2582 	6081 	5121 	4197 	4715 	4354 	5032 	5279 	4771 
TOT,GT16,THS_T,IE	953 	926 	1328 	1076 	1281 	1114 	1480 	1243 	1343 
TOT,GT16,THS_T,IT	11755 	9604 	9402 	11918 	13323 	13614 	13448 	15332 	21475 
TOT,GT16,THS_T,LT	1539 	859 	631 	613 	552 	508 	593 	633 	788 
TOT,GT16,THS_T,LU	1359 	1414 	2020 	745 	818 	673 	1045 	1229 	1459 
TOT,GT16,THS_T,LV	601 	610 	436 	299 	433 	361 	193 	298 	274 
TOT,GT16,THS_T,NL	40299 	35350 	34943 	31469 	18130 	18414 	17451 	16433 	18513 
TOT,GT16,THS_T,NO	1304 	3136 	3089 	3309 	2427 	4196 	4670 	2564 	3291 
TOT,GT16,THS_T,PL	20683 	17822 	17276 	18210 	18486 	14705 	14786 	11835 	12384 
TOT,GT16,THS_T,PT	2902 	3199 	3750 	4747 	3693 	4109 	3423 	4194 	4923 
TOT,GT16,THS_T,RO	840 	832 	1056 	959 	968 	797 	1187 	2023 	1819 
TOT,GT16,THS_T,SE	19940 	20731 	18973 	14388 	16622 	18985 	16277 	5123 	6993 
TOT,GT16,THS_T,SI	762 	784 	615 	610 	514 	745 	807 	1058 	1057 
TOT,GT16,THS_T,SK	5679 	4644 	4509 	3502 	4773 	3143 	2743 	3132 	3050 
TOT,GT16,THS_T,UK	40407 	38481 	30662 	29392 	39768 	29810 	: 	: 	: 
TOT,GT17,MIO_TKM,AT	852 	921 	909 	788 	956 	1082 	1139 	1159 	1566 
TOT,GT17,MIO_TKM,BE	186 	56 	118 	136 	116 	108 	110 	90 	82 
TOT,GT17,MIO_TKM,BG	45 	67 	45 	131 	77 	10 	51 	61 	18 
TOT,GT17,MIO_TKM,CH	308 	343 	425 	318 	282 	346 	289 	256 	305 
TOT,GT17,MIO_TKM,CY	3 	0 	1 	1 	1 	2 	1 	2 	6 
TOT,GT17,MIO_TKM,CZ	38 	22 	28 	44 	34 	50 	53 	40 	7 
TOT,GT17,MIO_TKM,DE	7195 	6697 	7044 	6434 	6151 	5592 	3213 	1676 	1922 
TOT,GT17,MIO_TKM,DK	42 	39 	37 	33 	44 	45 	73 	42 	65 
TOT,GT17,MIO_TKM,EE	16 	9 	4 	1 	12 	13 	5 	1 	47 
TOT,GT17,MIO_TKM,EL	268 	159 	96 	65 	85 	93 	277 	79 	69 
TOT,GT17,MIO_TKM,ES	141 	193 	102 	126 	140 	119 	98 	100 	131 
TOT,GT17,MIO_TKM,EU15	14112 	13374 	13375 	12369 	11209 	10171 	7132 	: 	: 
TOT,GT17,MIO_TKM,EU25	14604 	13995 	14181 	13190 	12073 	10926 	7625 	: 	: 
TOT,GT17,MIO_TKM,EU27	14699 	14113 	14311 	13381 	12218 	10975 	7745 	: 	: 
TOT,GT17,MIO_TKM,EU28	14699 	14113 	14312 	13382 	12219 	10976 	7746 	: 	: 
TOT,GT17,MIO_TKM,FI	146 	183 	78 	168 	201 	198 	198 	172 	140 
TOT,GT17,MIO_TKM,FR	1557 	1714 	1504 	1413 	1524 	1584 	1516 	1494 	354 
TOT,GT17,MIO_TKM,HR	0 	0 	1 	1 	1 	1 	1 	0 	8 
TOT,GT17,MIO_TKM,HU	86 	57 	20 	10 	31 	27 	26 	17 	20 
TOT,GT17,MIO_TKM,IE	30 	29 	19 	10 	16 	8 	15 	19 	: 
TOT,GT17,MIO_TKM,IT	144 	74 	87 	109 	114 	134 	230 	312 	256 
TOT,GT17,MIO_TKM,LT	23 	10 	165 	443 	270 	298 	194 	138 	40 
TOT,GT17,MIO_TKM,LU	8 	4 	6 	6 	5 	3 	2 	5 	4 
TOT,GT17,MIO_TKM,LV	23 	6 	32 	2 	35 	23 	20 	18 	21 
TOT,GT17,MIO_TKM,NL	36 	48 	37 	38 	29 	55 	49 	1335 	1468 
TOT,GT17,MIO_TKM,NO	291 	111 	155 	190 	220 	172 	142 	129 	145 
TOT,GT17,MIO_TKM,PL	284 	508 	519 	307 	460 	310 	155 	50 	21 
TOT,GT17,MIO_TKM,PT	28 	46 	44 	57 	13 	17 	54 	13 	19 
TOT,GT17,MIO_TKM,RO	50 	52 	85 	60 	68 	39 	69 	105 	22 
TOT,GT17,MIO_TKM,SE	111 	160 	178 	177 	95 	86 	64 	91 	105 
TOT,GT17,MIO_TKM,SI	15 	5 	5 	7 	19 	31 	17 	9 	16 
TOT,GT17,MIO_TKM,SK	4 	4 	31 	7 	1 	2 	21 	20 	24 
TOT,GT17,MIO_TKM,UK	3360 	3051 	3115 	2811 	1721 	1047 	95 	43 	114 
TOT,GT17,THS_T,AT	7274 	7017 	6618 	6217 	6596 	6867 	6335 	7085 	8059 
TOT,GT17,THS_T,BE	918 	452 	1130 	1120 	1512 	893 	902 	793 	751 
TOT,GT17,THS_T,BG	132 	112 	405 	476 	477 	546 	140 	470 	1017 
TOT,GT17,THS_T,CH	6494 	7729 	9172 	7701 	6895 	8348 	6128 	6071 	5876 
TOT,GT17,THS_T,CY	159 	28 	46 	33 	90 	107 	103 	122 	185 
TOT,GT17,THS_T,CZ	106 	131 	113 	116 	169 	172 	207 	97 	74 
TOT,GT17,THS_T,DE	78767 	72357 	73647 	66109 	63715 	57678 	33188 	21736 	23064 
TOT,GT17,THS_T,DK	434 	654 	470 	652 	510 	447 	890 	773 	893 
TOT,GT17,THS_T,EE	92 	42 	30 	15 	18 	219 	39 	9 	109 
TOT,GT17,THS_T,EL	2007 	1093 	585 	1051 	1241 	1015 	2130 	1452 	548 
TOT,GT17,THS_T,ES	2011 	1925 	1451 	1587 	1276 	1028 	1045 	845 	477 
TOT,GT17,THS_T,EU15	161010 	154129 	143779 	135788 	123907 	115511 	74310 	: 	: 
TOT,GT17,THS_T,EU25	164161 	157169 	147334 	138562 	127462 	119037 	76324 	: 	: 
TOT,GT17,THS_T,EU27	164564 	157538 	148079 	139261 	128133 	120291 	76783 	: 	: 
TOT,GT17,THS_T,EU28	164571 	157538 	148082 	139268 	128144 	120321 	76796 	: 	: 
TOT,GT17,THS_T,FI	2465 	3909 	1427 	3200 	6448 	11332 	5827 	5064 	4469 
TOT,GT17,THS_T,FR	21799 	21799 	18655 	17041 	18333 	19706 	19683 	17192 	2031 
TOT,GT17,THS_T,HR	7 	1 	3 	7 	12 	29 	13 	11 	106 
TOT,GT17,THS_T,HU	179 	117 	59 	134 	89 	139 	67 	88 	164 
TOT,GT17,THS_T,IE	466 	386 	224 	185 	136 	116 	122 	277 	: 
TOT,GT17,THS_T,IT	1334 	616 	848 	2290 	1312 	1108 	1915 	2924 	2409 
TOT,GT17,THS_T,LT	26 	20 	146 	329 	235 	287 	207 	123 	106 
TOT,GT17,THS_T,LU	87 	87 	85 	77 	80 	62 	45 	49 	63 
TOT,GT17,THS_T,LV	102 	56 	117 	30 	86 	20 	78 	66 	91 
TOT,GT17,THS_T,NL	532 	680 	463 	485 	400 	434 	547 	10436 	9816 
TOT,GT17,THS_T,NO	1354 	1054 	1224 	948 	1332 	2066 	1500 	1684 	1655 
TOT,GT17,THS_T,PL	2368 	2499 	2885 	1974 	2752 	2441 	1180 	371 	87 
TOT,GT17,THS_T,PT	172 	294 	329 	180 	162 	144 	262 	109 	128 
TOT,GT17,THS_T,RO	271 	257 	340 	223 	194 	709 	319 	344 	201 
TOT,GT17,THS_T,SE	1168 	1307 	1144 	1171 	843 	881 	640 	947 	851 
TOT,GT17,THS_T,SI	72 	31 	45 	58 	76 	83 	76 	39 	87 
TOT,GT17,THS_T,SK	46 	116 	115 	85 	40 	57 	57 	43 	156 
TOT,GT17,THS_T,UK	41579 	41554 	36702 	34424 	21343 	13801 	778 	604 	1260 
TOT,GT18,MIO_TKM,AT	1753 	1856 	1816 	1628 	1940 	2175 	2259 	2207 	2985 
